TRAMO_ID,ANYO,PROVINCIA,VIA_NORM,TIPO_VIA,PK_INICIO,PK_FIN,LONGITUD,IMD_TOTAL,IMD_LIG,IMD_PES,VEH_KM,N_ACC,HUBO_ACCIDENTE,TASA_100M
8130,2017,Almería,N-340,Carretera convencional,377.69,380.93,3.24,567.0,528.0,39.0,670534.2,0,0,0.0
8131,2017,Almería,N-340,Carretera convencional,380.93,381.04,0.11,567.0,528.0,39.0,22765.0,0,0,0.0
8132,2017,Almería,N-340,Carretera convencional,381.04,383.02,1.98,567.0,528.0,39.0,409770.9,0,0,0.0
8133,2017,Almería,N-340,Carretera convencional,383.02,383.74,0.72,567.0,528.0,39.0,149007.6,0,0,0.0
8134,2017,Almería,N-340,Carretera convencional,383.74,383.82,0.08,567.0,528.0,39.0,16556.4,0,0,0.0
8135,2017,Alicante,N-340,Carretera convencional,678.78,685.69,6.91,5369.0,4669.0,700.0,13541423.4,5,1,36.92374
8136,2017,Alicante,N-340,Carretera convencional,685.69,686.41,0.72,8832.0,7679.0,1153.0,2321049.6,0,0,0.0
8137,2017,Alicante,N-340,Carretera convencional,686.41,688.0,1.59,8832.0,7679.0,1153.0,5125651.2,2,1,39.019432
8138,2017,Alicante,N-340,Multicarril,688.0,688.4,0.4,8832.0,7679.0,1153.0,1289472.0,1,1,77.551122
8139,2017,Alicante,N-340,Carretera convencional,688.4,694.39,5.99,8832.0,7679.0,1153.0,19309843.2,8,1,41.429648
8140,2017,Alicante,N-340,Carretera convencional,694.39,698.46,4.07,6854.0,5960.0,894.0,10181959.7,6,1,58.927752
8141,2017,Alicante,N-340,Carretera convencional,698.46,700.08,1.62,6854.0,5960.0,894.0,4052770.2,0,0,0.0
8142,2017,Alicante,N-340,Carretera convencional,700.08,707.9,7.82,8547.0,8165.0,382.0,24395702.1,4,1,16.396331
8143,2017,Alicante,N-340,Carretera convencional,707.9,708.07,0.17,8547.0,8165.0,382.0,530341.4,0,0,0.0
8144,2017,Alicante,N-340,Carretera convencional,708.07,708.34,0.27,8547.0,8165.0,382.0,842306.8,0,0,0.0
8145,2017,Alicante,N-340,Multicarril,708.34,709.46,1.12,8547.0,8165.0,382.0,3494013.6,0,0,0.0
8146,2017,Alicante,N-340,Carretera convencional,709.46,709.68,0.22,8547.0,8165.0,382.0,686324.1,3,1,437.111271
8147,2017,Alicante,N-340,Carretera convencional,709.68,709.98,0.3,8547.0,8165.0,382.0,935896.5,0,0,0.0
8148,2017,Alicante,N-340,Multicarril,709.98,712.73,2.75,16947.0,16187.0,760.0,17010551.2,7,1,41.15093
8149,2017,Alicante,N-340,Multicarril,712.73,716.26,3.53,25972.0,21749.0,4223.0,33463623.4,6,1,17.929917
8150,2017,Alicante,N-340,Carretera convencional,716.26,722.59,6.33,12772.0,12122.0,650.0,29509067.4,1,1,3.388789
8151,2017,Alicante,N-340,Carretera convencional,722.59,726.1,3.51,17016.0,16402.0,614.0,21800048.4,1,1,4.587146
8152,2017,Alicante,N-340,Multicarril,726.1,726.9,0.8,17016.0,16402.0,614.0,4968672.0,0,0,0.0
8153,2017,Alicante,N-340,Carretera convencional,726.9,727.5,0.6,17016.0,16402.0,614.0,3726504.0,0,0,0.0
8154,2017,Alicante,N-340,Carretera convencional,727.5,730.4,2.9,12880.0,12416.0,464.0,13633480.0,9,1,66.01396
8155,2017,Alicante,N-340,Multicarril,730.4,731.1,0.7,12880.0,12416.0,464.0,3290840.0,2,1,60.774757
8156,2017,Alicante,N-340,Carretera convencional,731.1,733.856,2.756,8385.0,7281.0,1104.0,8434806.9,6,1,71.133816
8157,2017,Alicante,N-340,Carretera convencional,786.86,790.01,3.15,735.0,674.0,61.0,845066.2,2,1,236.667849
8158,2017,Alicante,N-340,Carretera convencional,790.01,793.71,3.7,926.0,850.0,76.0,1250563.0,0,0,0.0
8159,2017,Alicante,N-340,Carretera convencional,793.71,796.04,2.33,926.0,850.0,76.0,787516.7,0,0,0.0
8160,2017,Alicante,N-340,Carretera convencional,796.04,797.25,1.21,27257.0,26182.0,1075.0,12038054.0,0,0,0.0
8161,2017,Alicante,N-340,Multicarril,797.25,798.98,1.73,27257.0,26182.0,1075.0,17211432.6,3,1,17.430275
8162,2017,Alicante,N-340,Carretera convencional,798.98,799.6,0.62,27257.0,26182.0,1075.0,6168259.1,0,0,0.0
8163,2017,Alicante,N-340,Carretera convencional,800.5,802.67,2.17,9617.0,8991.0,626.0,7617144.8,0,0,0.0
8164,2017,Alicante,N-340,Multicarril,802.67,805.8,3.13,8388.0,7841.0,547.0,9582870.6,3,1,31.305859
8165,2017,Alicante,N-340,Carretera convencional,805.8,807.2,1.4,4821.0,4507.0,314.0,2463531.0,0,0,0.0
8166,2017,Valencia,N-340,Carretera convencional,849.76,850.21,0.45,52044.0,41515.0,10529.0,8548227.0,0,0,0.0
8167,2017,Valencia,N-340,Carretera convencional,931.2,932.0,0.8,13044.0,12327.0,717.0,3808848.0,0,0,0.0
8168,2017,Valencia,N-340,Carretera convencional,936.154,936.25,0.096,4968.0,4292.0,676.0,174078.7,0,0,0.0
8169,2017,Valencia,N-340,Carretera convencional,936.25,940.77,4.52,4968.0,4292.0,676.0,8196206.4,3,1,36.602299
8170,2017,Castellón,N-340,Carretera convencional,940.77,952.48,11.71,3945.0,3408.0,537.0,16861521.8,5,1,29.653314
8171,2017,Castellón,N-340,Carretera convencional,952.48,955.44,2.96,7545.0,6517.0,1028.0,8151618.0,2,1,24.535006
8172,2017,Castellón,N-340,Carretera convencional,955.44,956.34,0.9,6596.0,5405.0,1191.0,2166786.0,0,0,0.0
8173,2017,Castellón,N-340,Carretera convencional,956.34,957.06,0.72,6596.0,5405.0,1191.0,1733428.8,0,0,0.0
8174,2017,Castellón,N-340,Carretera convencional,957.06,957.84,0.78,26294.0,23392.0,2902.0,7485901.8,0,0,0.0
8175,2017,Castellón,N-340,Carretera convencional,957.84,958.55,0.71,26294.0,23392.0,2902.0,6814090.1,0,0,0.0
8176,2017,Castellón,N-340,Carretera convencional,958.55,963.07,4.52,24138.0,21897.0,2241.0,39822872.4,6,1,15.066718
8177,2017,Castellón,N-340,Carretera convencional,963.07,969.48,6.41,27382.0,24984.0,2398.0,64064296.3,13,1,20.292114
8178,2017,Castellón,N-340,Carretera convencional,969.48,972.59,3.11,21191.0,19406.0,1785.0,24054963.6,3,1,12.471439
8179,2017,Castellón,N-340,Carretera convencional,972.59,975.11,2.52,21191.0,19406.0,1785.0,19491481.8,6,1,30.782678
8180,2017,Castellón,N-340,Carretera convencional,975.11,980.1,4.99,16660.0,15641.0,1019.0,30343691.0,2,1,6.591156
8181,2017,Castellón,N-340,Carretera convencional,980.1,987.11,7.01,23835.0,23147.0,688.0,60985422.8,11,1,18.037097
8182,2017,Castellón,N-340,Carretera convencional,987.11,992.55,5.44,13806.0,13248.0,558.0,27413193.6,4,1,14.591514
8183,2017,Castellón,N-340,Carretera convencional,992.55,996.77,4.22,9732.0,9239.0,493.0,14990199.6,3,1,20.013076
8184,2017,Castellón,N-340,Carretera convencional,996.77,1002.87,6.1,8016.0,7249.0,767.0,17847624.0,0,0,0.0
8185,2017,Castellón,N-340,Carretera convencional,1002.87,1009.73,6.86,8016.0,7249.0,767.0,20071262.4,0,0,0.0
8186,2017,Castellón,N-340,Carretera convencional,1009.73,1011.78,2.05,7378.0,6352.0,1026.0,5520588.5,0,0,0.0
8187,2017,Castellón,N-340,Carretera convencional,1011.78,1017.92,6.14,15132.0,9663.0,5469.0,33912325.2,0,0,0.0
8188,2017,Castellón,N-340,Carretera convencional,1017.92,1022.17,4.25,16051.0,10583.0,5468.0,24899113.8,0,0,0.0
8189,2017,Castellón,N-340,Carretera convencional,1022.17,1030.84,8.67,13810.0,8563.0,5247.0,43702435.5,0,0,0.0
8190,2017,Castellón,N-340,Carretera convencional,1030.84,1038.12,7.28,13557.0,8279.0,5278.0,36023660.4,0,0,0.0
8191,2017,Castellón,N-340,Carretera convencional,1038.12,1039.12,1.0,15515.0,10084.0,5431.0,5662975.0,0,0,0.0
8192,2017,Castellón,N-340,Carretera convencional,1039.12,1039.96,0.84,15515.0,10084.0,5431.0,4756899.0,0,0,0.0
8193,2017,Castellón,N-340,Carretera convencional,1039.96,1043.9,3.94,11417.0,6652.0,4765.0,16418787.7,0,0,0.0
8194,2017,Castellón,N-340,Carretera convencional,1043.9,1050.38,6.48,12911.0,8074.0,4837.0,30537097.2,0,0,0.0
8195,2017,Castellón,N-340,Carretera convencional,1050.38,1053.28,2.9,11501.0,6315.0,5186.0,12173808.5,0,0,0.0
8196,2017,Castellón,N-340,Carretera convencional,1053.28,1057.4,4.12,9773.0,4892.0,4881.0,14696637.4,0,0,0.0
8197,2017,Castellón,N-340,Carretera convencional,1057.4,1058.44,1.04,13125.0,7918.0,5207.0,4982250.0,0,0,0.0
8198,2017,Tarragona,N-340,Carretera convencional,1058.44,1065.41,6.97,11966.0,7219.0,4747.0,30442102.3,0,0,0.0
8199,2017,Tarragona,N-340,Carretera convencional,1065.41,1065.75,0.34,11966.0,7219.0,4747.0,1484980.6,0,0,0.0
8200,2017,Tarragona,N-340,Carretera convencional,1065.75,1071.26,5.51,12819.0,7734.0,5085.0,25780931.8,0,0,0.0
8201,2017,Tarragona,N-340,Carretera convencional,1071.26,1072.2,0.94,12819.0,7734.0,5085.0,4398198.9,0,0,0.0
8202,2017,Tarragona,N-340,Carretera convencional,1072.2,1074.0,1.8,12819.0,7734.0,5085.0,8422083.0,0,0,0.0
8203,2017,Tarragona,N-340,Carretera convencional,1074.0,1079.8,5.8,24654.0,16055.0,8599.0,52192518.0,0,0,0.0
8204,2017,Tarragona,N-340,Multicarril,1079.8,1082.6,2.8,24654.0,16055.0,8599.0,25196388.0,0,0,0.0
8205,2017,Tarragona,N-340,Multicarril,1082.6,1083.89,1.29,24654.0,16055.0,8599.0,11608335.9,0,0,0.0
8206,2017,Tarragona,N-340,Carretera convencional,1083.89,1084.5,0.61,15765.0,10266.0,5499.0,3510077.2,0,0,0.0
8207,2017,Tarragona,N-340,Carretera convencional,1084.5,1087.0,2.5,15765.0,10266.0,5499.0,14385562.5,0,0,0.0
8208,2017,Tarragona,N-340,Carretera convencional,1087.0,1090.3,3.3,16230.0,10856.0,5374.0,19549035.0,0,0,0.0
8209,2017,Tarragona,N-340,Carretera convencional,1090.3,1092.0,1.7,14790.0,10514.0,4276.0,9177195.0,0,0,0.0
8210,2017,Tarragona,N-340,Carretera convencional,1092.0,1097.92,5.92,17376.0,11623.0,5753.0,37546060.8,0,0,0.0
8211,2017,Tarragona,N-340,Carretera convencional,1097.92,1108.09,10.17,16130.0,10790.0,5340.0,59875366.5,0,0,0.0
8212,2017,Tarragona,N-340,Carretera convencional,1108.09,1120.71,12.62,16078.0,10755.0,5323.0,74060091.4,0,0,0.0
8213,2017,Tarragona,N-340,Carretera convencional,1120.71,1128.82,8.11,2851.0,2760.0,91.0,8439387.6,0,0,0.0
8214,2017,Tarragona,N-340,Carretera convencional,1133.02,1136.79,3.77,2851.0,2760.0,91.0,3923118.6,0,0,0.0
8215,2017,Tarragona,N-340,Carretera convencional,1136.79,1140.48,3.69,18608.0,17787.0,821.0,25062184.8,0,0,0.0
8216,2017,Tarragona,N-340,Carretera convencional,1144.79,1146.22,1.43,18608.0,17787.0,821.0,9712445.6,0,0,0.0
8217,2017,Tarragona,N-340,Carretera convencional,1154.275,1160.185,5.91,15116.0,14448.0,668.0,32607479.4,0,0,0.0
8218,2017,Tarragona,N-340,Carretera convencional,1160.185,1160.525,0.34,15116.0,14448.0,668.0,1875895.6,0,0,0.0
8219,2017,Tarragona,N-340,Multicarril,1160.65,1161.59,0.94,12712.0,12151.0,561.0,4361487.2,0,0,0.0
8220,2017,Tarragona,N-340,Carretera convencional,1165.125,1170.99,5.865,9614.0,7542.0,2072.0,20580930.2,0,0,0.0
8221,2017,Tarragona,N-340,Carretera convencional,1170.99,1172.14,1.15,28004.0,21967.0,6037.0,11754679.0,0,0,0.0
8222,2017,Tarragona,N-340,Carretera convencional,1172.14,1175.15,3.01,28004.0,21967.0,6037.0,30766594.6,0,0,0.0
8223,2017,Tarragona,N-340,Carretera convencional,1175.15,1179.54,4.39,25253.0,22066.0,3187.0,40464144.6,0,0,0.0
8224,2017,Tarragona,N-340,Carretera convencional,1179.54,1188.54,9.0,25650.0,22323.0,3327.0,84260250.0,0,0,0.0
8225,2017,Tarragona,N-340,Carretera convencional,1188.54,1190.24,1.7,21958.0,18952.0,3006.0,13624939.0,0,0,0.0
8226,2017,Tarragona,N-340,Carretera convencional,1190.24,1191.6,1.36,13742.0,13136.0,606.0,6821528.8,0,0,0.0
8227,2017,Tarragona,N-340,Carretera convencional,1191.6,1192.53,0.93,13742.0,13136.0,606.0,4664721.9,0,0,0.0
8228,2017,Tarragona,N-340,Carretera convencional,1192.53,1195.66,3.13,19080.0,15969.0,3111.0,21797946.0,0,0,0.0
8229,2017,Barcelona,N-340,Carretera convencional,1195.66,1197.78,2.12,21761.0,18183.0,3578.0,16838661.8,0,0,0.0
8230,2017,Tarragona,N-340,Carretera convencional,1197.78,1203.28,5.5,21761.0,18183.0,3578.0,43685207.5,0,0,0.0
8231,2017,Barcelona,N-340,Carretera convencional,1203.28,1209.77,6.49,23802.0,19687.0,4115.0,56383367.7,0,0,0.0
8232,2017,Barcelona,N-340,Carretera convencional,1209.77,1211.61,1.84,33360.0,28108.0,5252.0,22404576.0,0,0,0.0
8233,2017,Barcelona,N-340,Carretera convencional,1211.61,1213.48,1.87,30767.0,25923.0,4844.0,21000015.8,0,0,0.0
8234,2017,Barcelona,N-340,Carretera convencional,1213.48,1218.47,4.99,25498.0,23221.0,2277.0,46440782.3,0,0,0.0
8235,2017,Barcelona,N-340,Carretera convencional,1218.47,1231.13,12.66,9295.0,8462.0,833.0,42951265.5,0,0,0.0
8236,2017,Barcelona,N-340,Carretera convencional,1231.13,1234.09,2.96,19019.0,17481.0,1538.0,20548127.6,0,0,0.0
8237,2017,Barcelona,N-340,Carretera convencional,1234.09,1237.18,3.09,19019.0,17481.0,1538.0,21450579.2,0,0,0.0
8238,2017,Barcelona,N-340,Carretera convencional,1239.99,1240.94,0.95,23981.0,22041.0,1940.0,8315411.8,0,0,0.0
8239,2017,Barcelona,N-340,Carretera convencional,1240.94,1242.69,1.75,23981.0,22041.0,1940.0,15317863.8,0,0,0.0
8240,2017,Barcelona,N-340,Multicarril,1242.69,1243.71,1.02,42021.0,38491.0,3530.0,15644418.3,0,0,0.0
8241,2017,Málaga,N-340A,Carretera convencional,262.7,269.3,6.6,10751.0,10179.0,572.0,25899159.0,2,1,7.722258
8242,2017,Granada,N-340A,Carretera convencional,354.16,359.294,5.134,909.0,845.0,64.0,1703384.2,0,0,0.0
8243,2017,Almería,N-340A,Carretera convencional,383.82,386.0,2.18,5853.0,5312.0,541.0,4657232.1,0,0,0.0
8244,2017,Almería,N-340A,Carretera convencional,391.7,400.79,9.09,5853.0,5312.0,541.0,19419376.0,5,1,25.74748
8245,2017,Almería,N-340A,Carretera convencional,400.79,401.7,0.91,5853.0,5312.0,541.0,1944074.0,0,0,0.0
8246,2017,Almería,N-340A,Carretera convencional,405.83,406.3,0.47,27316.0,24211.0,3105.0,4686059.8,0,0,0.0
8247,2017,Almería,N-340A,Carretera convencional,419.84,420.248,0.408,40960.0,37130.0,3830.0,6099763.2,3,1,49.182237
8248,2017,Almería,N-340A,Carretera convencional,431.82,438.24,6.42,12976.0,12717.0,259.0,30406660.8,7,1,23.021272
8249,2017,Almería,N-340A,Multicarril,438.24,439.35,1.11,37716.0,36482.0,1234.0,15280637.4,1,1,6.54423
8250,2017,Almería,N-340A,Carretera convencional,446.0,448.25,2.25,25182.0,24367.0,815.0,20680717.5,7,1,33.847955
8251,2017,Almería,N-340A,Carretera convencional,448.25,448.55,0.3,16321.0,15372.0,949.0,1787149.5,0,0,0.0
8252,2017,Almería,N-340A,Carretera convencional,449.05,452.75,3.7,16321.0,15372.0,949.0,22041510.5,1,1,4.536894
8253,2017,Almería,N-340A,Carretera convencional,452.75,454.02,1.27,2361.0,2249.0,112.0,1094441.6,0,0,0.0
8254,2017,Almería,N-340A,Carretera convencional,456.79,465.08,8.29,303.0,289.0,14.0,916832.6,0,0,0.0
8255,2017,Almería,N-340A,Carretera convencional,465.08,471.39,6.31,6303.0,5793.0,510.0,14516754.4,3,1,20.665776
8256,2017,Almería,N-340A,Carretera convencional,471.39,480.44,9.05,2744.0,2421.0,323.0,9064118.0,5,1,55.162565
8257,2017,Almería,N-340A,Carretera convencional,480.44,494.67,14.23,2101.0,1815.0,286.0,10912489.0,2,1,18.327624
8258,2017,Almería,N-340A,Carretera convencional,494.67,497.7,3.03,2642.0,2181.0,461.0,2921919.9,1,1,34.224073
8259,2017,Almería,N-340A,Carretera convencional,497.7,511.54,13.84,2642.0,2181.0,461.0,13346327.2,1,1,7.492698
8260,2017,Almería,N-340A,Carretera convencional,511.54,515.44,3.9,1554.0,1283.0,271.0,2212119.0,0,0,0.0
8261,2017,Almería,N-340A,Carretera convencional,515.44,519.65,4.21,889.0,734.0,155.0,1366081.8,1,1,73.202059
8262,2017,Almería,N-340A,Carretera convencional,520.2,523.7,3.5,889.0,734.0,155.0,1135697.5,2,1,176.103232
8263,2017,Almería,N-340A,Carretera convencional,547.6,560.67,13.07,3735.0,3243.0,492.0,17818004.2,1,1,5.612301
8264,2017,Almería,N-340A,Carretera convencional,566.0,566.009,0.009,3735.0,3243.0,492.0,12269.5,0,0,0.0
8265,2017,Castellón,N-340A,Multicarril,969.48,970.07,0.59,39087.0,37095.0,1992.0,8417385.4,4,1,47.520694
8266,2017,Castellón,N-340A,Carretera convencional,970.07,971.35,1.28,39087.0,37095.0,1992.0,18261446.4,1,1,5.476017
8267,2017,Castellón,N-340A,Carretera convencional,978.55,981.3,2.75,39087.0,37095.0,1992.0,39233576.2,1,1,2.548837
8268,2017,Castellón,N-340A,Carretera convencional,1041.19,1051.2,10.01,8078.0,7553.0,525.0,29514184.7,0,0,0.0
8269,2017,Castellón,N-340A,Carretera convencional,1051.2,1052.76,1.56,10395.0,9948.0,447.0,5918913.0,0,0,0.0
8270,2017,Castellón,N-340A,Carretera convencional,1052.76,1058.27,5.51,6812.0,6583.0,229.0,13699953.8,0,0,0.0
8271,2017,Tarragona,N-340A,Carretera convencional,1081.75,1083.98,2.23,10008.0,9499.0,509.0,8146011.6,0,0,0.0
8272,2017,Tarragona,N-340A,Carretera convencional,1083.98,1087.56,3.58,4176.0,3964.0,212.0,5456779.2,0,0,0.0
8273,2017,Tarragona,N-340A,Carretera convencional,1087.56,1089.43,1.87,14790.0,10514.0,4276.0,10094914.5,0,0,0.0
8274,2017,Tarragona,N-340A,Carretera convencional,1159.8,1160.68,0.88,22368.0,21445.0,923.0,7184601.6,0,0,0.0
8275,2017,Tarragona,N-340A,Carretera convencional,1171.45,1172.75,1.3,9614.0,7542.0,2072.0,4561843.0,0,0,0.0
8276,2017,Tarragona,N-340R,Carretera convencional,0.0,0.877,0.877,16750.0,15276.0,1474.0,5361758.8,0,0,0.0
8277,2017,Almería,N-341,Carretera convencional,0.0,14.39,14.39,5121.0,4586.0,535.0,26897284.4,3,1,11.153542
8278,2017,Almería,N-341,Carretera convencional,14.39,17.57,3.18,3976.0,3513.0,463.0,4614943.2,1,1,21.668739
8279,2017,Murcia,N-342,Carretera convencional,83.06,95.55,12.49,327.0,248.0,79.0,1490744.0,0,0,0.0
8280,2017,Murcia,N-342,Carretera convencional,95.55,98.667,3.117,907.0,687.0,220.0,1031898.4,0,0,0.0
8281,2017,Murcia,N-343,Carretera convencional,9.02,9.29,0.27,9040.0,6548.0,2492.0,890892.0,0,0,0.0
8282,2017,Murcia,N-343A,Carretera convencional,3.5,6.45,2.95,4184.0,3916.0,268.0,4505122.0,0,0,0.0
8283,2017,Murcia,N-344,Carretera convencional,4.28,5.5,1.22,27000.0,25077.0,1923.0,12023100.0,1,1,8.317322
8284,2017,Murcia,N-344,Carretera convencional,8.64,9.585,0.945,24183.0,22444.0,1739.0,8341321.3,0,0,0.0
8285,2017,Murcia,N-344,Carretera convencional,30.89,35.35,4.46,1445.0,1342.0,103.0,2352315.5,1,1,42.511304
8286,2017,Murcia,N-344,Carretera convencional,35.35,43.98,8.63,2704.0,2510.0,194.0,8517464.8,1,1,11.740583
8287,2017,Murcia,N-344,Carretera convencional,43.98,59.3,15.32,615.0,505.0,110.0,3438957.0,0,0,0.0
8288,2017,Murcia,N-344,Carretera convencional,59.3,67.38,8.08,6525.0,5409.0,1116.0,19243530.0,2,1,10.393104
8289,2017,Murcia,N-344,Carretera convencional,67.38,70.94,3.56,6737.0,5585.0,1152.0,8754057.8,1,1,11.423274
8290,2017,Murcia,N-344,Carretera convencional,70.94,92.71,21.77,5568.0,4215.0,1353.0,44243606.4,1,1,2.260214
8291,2017,Murcia,N-344,Carretera convencional,92.71,99.58,6.87,5194.0,3024.0,2170.0,13024214.7,1,1,7.678006
8292,2017,Murcia,N-344,Carretera convencional,99.58,105.426,5.846,5040.0,2935.0,2105.0,10754301.6,2,1,18.59721
8293,2017,Albacete,N-344,Carretera convencional,105.426,111.58,6.154,4574.0,2663.0,1911.0,10274164.5,2,1,19.466303
8294,2017,Albacete,N-344,Carretera convencional,111.58,118.14,6.56,3671.0,2138.0,1533.0,8789842.4,1,1,11.376768
8295,2017,Alicante,N-344,Carretera convencional,118.14,118.47,0.33,14784.0,8233.0,6551.0,1780732.8,1,1,56.156656
8296,2017,Alicante,N-344,Carretera convencional,118.47,124.53,6.06,14784.0,8233.0,6551.0,32700729.6,2,1,6.116071
8297,2017,Valencia,N-344,Carretera convencional,124.53,128.42,3.89,10057.0,5197.0,4860.0,14279431.4,1,1,7.00308
8298,2017,Valencia,N-344,Carretera convencional,128.42,132.09,3.67,10057.0,5197.0,4860.0,13471854.4,1,1,7.422883
8299,2017,Valencia,N-344,Carretera convencional,132.09,132.5,0.41,10057.0,5197.0,4860.0,1505030.0,0,0,0.0
8300,2017,Murcia,N-345,Carretera convencional,0.0,7.175,7.175,2546.0,2250.0,296.0,6667655.8,3,1,44.993324
8301,2017,Cádiz,N-346,Carretera convencional,0.0,1.73,1.73,4205.0,4085.0,120.0,2655247.2,0,0,0.0
8302,2017,Almería,N-347AL,Carretera convencional,0.0,4.17,4.17,6317.0,5804.0,513.0,9614789.8,0,0,0.0
8303,2017,Granada,N-347GR,Carretera convencional,0.0,0.842,0.842,9226.0,8478.0,748.0,2835426.6,3,1,105.804185
8304,2017,Cádiz,N-349,Carretera convencional,0.0,3.22,3.22,10713.0,8058.0,2655.0,12590988.9,0,0,0.0
8305,2017,Cádiz,N-350,Carretera convencional,0.0,1.95,1.95,19902.0,18717.0,1185.0,14165248.5,4,1,28.238121
8306,2017,Cádiz,N-351,Carretera convencional,3.11,4.47,1.36,24869.0,24051.0,818.0,12344971.6,10,1,81.004642
8307,2017,Cádiz,N-351,Multicarril,4.47,7.23,2.76,24869.0,24051.0,818.0,25053030.6,13,1,51.88993
8308,2017,Cádiz,N-357,Carretera convencional,0.0,0.4,0.4,9231.0,7247.0,1984.0,1347726.0,0,0,0.0
8309,2017,Cádiz,N-357,Multicarril,0.4,2.1,1.7,9231.0,7247.0,1984.0,5727835.5,3,1,52.375806
8310,2017,Madrid,N-3A,Carretera convencional,29.3,32.65,3.35,3721.0,3259.0,462.0,4549852.8,0,0,0.0
8311,2017,Madrid,N-3A,Carretera convencional,32.65,40.81,8.16,3721.0,3259.0,462.0,11082626.4,3,1,27.069396
8312,2017,Ciudad Real,N-4,Carretera convencional,144.78,148.44,3.66,1575.0,1275.0,300.0,2104042.5,0,0,0.0
8313,2017,Ciudad Real,N-4,Carretera convencional,148.44,149.17,0.73,1575.0,1275.0,300.0,419658.8,0,0,0.0
8314,2017,Ciudad Real,N-4,Carretera convencional,230.42,230.76,0.34,1320.0,880.0,440.0,163812.0,0,0,0.0
8315,2017,Ciudad Real,N-4,Carretera convencional,230.76,232.48,1.72,1320.0,880.0,440.0,828696.0,0,0,0.0
8316,2017,Ciudad Real,N-4,Carretera convencional,244.0,245.16,1.16,78.0,74.0,4.0,33025.2,0,0,0.0
8317,2017,Sevilla,N-4,Multicarril,549.6,552.9,3.3,23022.0,22299.0,723.0,27729999.0,1,1,3.606203
8318,2017,Sevilla,N-4,Carretera convencional,557.0,558.01,1.01,11847.0,10722.0,1125.0,4367396.6,1,1,22.896936
8319,2017,Sevilla,N-4,Carretera convencional,558.01,558.41,0.4,11847.0,10722.0,1125.0,1729662.0,0,0,0.0
8320,2017,Sevilla,N-4,Carretera convencional,558.41,560.75,2.34,20682.0,18390.0,2292.0,17664496.2,3,1,16.983219
8321,2017,Sevilla,N-4,Carretera convencional,560.75,566.43,5.68,20682.0,18390.0,2292.0,42877922.4,4,1,9.32881
8322,2017,Sevilla,N-4,Carretera convencional,566.43,570.31,3.88,20682.0,18390.0,2292.0,29289848.4,2,1,6.828304
8323,2017,Sevilla,N-4,Carretera convencional,570.31,571.09,0.78,20682.0,18390.0,2292.0,5888165.4,1,1,16.983219
8324,2017,Sevilla,N-4,Carretera convencional,571.09,579.38,8.29,9183.0,7028.0,2155.0,27786380.6,0,0,0.0
8325,2017,Sevilla,N-4,Carretera convencional,579.38,585.44,6.06,4658.0,3565.0,1093.0,10303030.2,2,1,19.411765
8326,2017,Sevilla,N-4,Carretera convencional,585.44,595.08,9.64,10282.0,7869.0,2413.0,36178245.2,1,1,2.764092
8327,2017,Sevilla,N-4,Carretera convencional,595.08,606.47,11.39,6376.0,4880.0,1496.0,26507263.6,2,1,7.545102
8328,2017,Sevilla,N-4,Carretera convencional,606.47,615.3,8.83,10616.0,7985.0,2631.0,34214837.2,4,1,11.690835
8329,2017,Sevilla,N-4,Carretera convencional,615.3,615.9,0.6,10616.0,7985.0,2631.0,2324904.0,2,1,86.025057
8330,2017,Cádiz,N-4,Carretera convencional,615.9,627.87,11.97,10616.0,7985.0,2631.0,46381834.8,6,1,12.936099
8331,2017,Cádiz,N-4,Multicarril,643.57,644.86,1.29,169874.0,163039.0,6835.0,79985172.9,0,0,0.0
8332,2017,Toledo,N-400,Carretera convencional,7.08,12.55,5.47,6805.0,6333.0,472.0,13586522.8,1,1,7.360235
