TRAMO_ID;anio;provincia;carretera;pk_inicio_km;pk_fin_km;imd_total;tipo_via;proporcion_pesados;EN_TEST_COMUN;MOTIVOS_EXCLUSION_EVALUACION;ESTADO_PREDICCION;PROB_ACCIDENTE_TRAMO_ANIO;FUERA_RANGO_TRAIN;INTERVALO_ID;CLAVE_TRAMO_ANIO;VERSION_MODELO;IMD_IMPUTADO
IMD_44314;2024;Jaén;N-432;390.6;395.0;4546.0;Convencional;0.1234051913770347;True;;OK;0.5966522815857459;False;Jaén|N-432|390.6|395;Jaén|N-432|390.6|395|2024;v2 | Random Forest | Base;False
IMD_44315;2024;Jaén;N-432;395.0;399.777;4546.0;Convencional;0.1234051913770347;True;;OK;0.5912552152760244;False;Jaén|N-432|395|399.777;Jaén|N-432|395|399.777|2024;v2 | Random Forest | Base;False
IMD_44316;2024;Granada;N-432;399.777;399.876;4546.0;Convencional;0.1234051913770347;True;;OK;0.15536675337982697;False;Granada|N-432|399.777|399.876;Granada|N-432|399.777|399.876|2024;v2 | Random Forest | Base;False
IMD_44317;2024;Granada;N-432;399.876;403.5;4542.0;Convencional;0.0937912813738441;True;;OK;0.6517792640669601;False;Granada|N-432|399.876|403.5;Granada|N-432|399.876|403.5|2024;v2 | Random Forest | Base;False
IMD_44318;2024;Granada;N-432;403.5;406.2;8154.0;Convencional;0.1780721118469463;True;;OK;0.5119431390044786;False;Granada|N-432|403.5|406.2;Granada|N-432|403.5|406.2|2024;v2 | Random Forest | Base;False
IMD_44319;2024;Granada;N-432;406.2;407.0;8154.0;Convencional;0.1780721118469463;True;;OK;0.4622485364572661;False;Granada|N-432|406.2|407;Granada|N-432|406.2|407|2024;v2 | Random Forest | Base;False
IMD_44320;2024;Granada;N-432;407.0;410.0;8154.0;Convencional;0.1780721118469463;True;;OK;0.566923744185623;False;Granada|N-432|407|410;Granada|N-432|407|410|2024;v2 | Random Forest | Base;False
IMD_44321;2024;Granada;N-432;410.0;410.7;8154.0;Convencional;0.1780721118469463;True;;OK;0.4343784267229022;False;Granada|N-432|410|410.7;Granada|N-432|410|410.7|2024;v2 | Random Forest | Base;False
IMD_44322;2024;Granada;N-432;410.7;413.1;8154.0;Convencional;0.1780721118469463;True;;OK;0.4394933050517876;False;Granada|N-432|410.7|413.1;Granada|N-432|410.7|413.1|2024;v2 | Random Forest | Base;False
IMD_44323;2024;Granada;N-432;413.1;418.8;8154.0;Convencional;0.1780721118469463;True;;OK;0.7888532290376788;False;Granada|N-432|413.1|418.8;Granada|N-432|413.1|418.8|2024;v2 | Random Forest | Base;False
IMD_44324;2024;Granada;N-432;418.8;419.8;8154.0;Convencional;0.1780721118469463;True;;OK;0.46225211190821014;False;Granada|N-432|418.8|419.8;Granada|N-432|418.8|419.8|2024;v2 | Random Forest | Base;False
IMD_44325;2024;Granada;N-432;419.8;425.6;6585.0;Convencional;0.0463173880030372;True;;OK;0.7519759194251096;False;Granada|N-432|419.8|425.6;Granada|N-432|419.8|425.6|2024;v2 | Random Forest | Base;False
IMD_44326;2024;Granada;N-432;425.6;426.6;6585.0;Convencional;0.0463173880030372;True;;OK;0.4009262796846504;False;Granada|N-432|425.6|426.6;Granada|N-432|425.6|426.6|2024;v2 | Random Forest | Base;False
IMD_44327;2024;Granada;N-432;426.6;427.7;8904.0;Convencional;0.0499775381850853;True;;OK;0.618471432657679;False;Granada|N-432|426.6|427.7;Granada|N-432|426.6|427.7|2024;v2 | Random Forest | Base;False
IMD_44328;2024;Granada;N-432;427.7;428.3;15303.0;Convencional;0.0551525844605632;True;;OK;0.6331576511461828;False;Granada|N-432|427.7|428.3;Granada|N-432|427.7|428.3|2024;v2 | Random Forest | Base;False
IMD_44329;2024;Granada;N-432;428.3;429.8;15303.0;Convencional;0.0551525844605632;True;;OK;0.7603677809347714;False;Granada|N-432|428.3|429.8;Granada|N-432|428.3|429.8|2024;v2 | Random Forest | Base;False
IMD_44330;2024;Granada;N-432;429.8;430.2;15303.0;Convencional;0.0551525844605632;True;;OK;0.5118635509111342;False;Granada|N-432|429.8|430.2;Granada|N-432|429.8|430.2|2024;v2 | Random Forest | Base;False
IMD_44331;2024;Granada;N-432;430.2;431.315;15303.0;Convencional;0.0551525844605632;True;;OK;0.7215248564106941;False;Granada|N-432|430.2|431.315;Granada|N-432|430.2|431.315|2024;v2 | Random Forest | Base;False
IMD_44332;2024;Granada;N-432;431.315;432.75;24753.0;Multicarril;0.0522764917383751;True;;OK;0.5856824073711652;False;Granada|N-432|431.315|432.75;Granada|N-432|431.315|432.75|2024;v2 | Random Forest | Base;False
IMD_44333;2024;Badajoz;N-432A;1.0;1.71;1484.0;Convencional;0.047843665768194;True;;OK;0.028606038829143768;False;Badajoz|N-432A|1|1.71;Badajoz|N-432A|1|1.71|2024;v2 | Random Forest | Base;False
IMD_44334;2024;Badajoz;N-432A;19.419;21.7;1710.0;Convencional;0.1040935672514619;True;;OK;0.11809389556350078;False;Badajoz|N-432A|19.419|21.7;Badajoz|N-432A|19.419|21.7|2024;v2 | Random Forest | Base;False
IMD_44335;2024;Badajoz;N-432A;21.7;21.9;1710.0;Convencional;0.1040935672514619;True;;OK;0.03987485425187685;False;Badajoz|N-432A|21.7|21.9;Badajoz|N-432A|21.7|21.9|2024;v2 | Random Forest | Base;False
IMD_44336;2024;Badajoz;N-432A;21.9;22.5;1710.0;Convencional;0.1040935672514619;True;;OK;0.044858184049690185;False;Badajoz|N-432A|21.9|22.5;Badajoz|N-432A|21.9|22.5|2024;v2 | Random Forest | Base;False
IMD_44337;2024;Badajoz;N-432A;22.5;25.22;1710.0;Convencional;0.1040935672514619;True;;OK;0.14744796443197677;False;Badajoz|N-432A|22.5|25.22;Badajoz|N-432A|22.5|25.22|2024;v2 | Random Forest | Base;False
IMD_44338;2024;Badajoz;N-432A;39.8;41.4;3268.0;Convencional;0.1248470012239902;True;;OK;0.25463534044745206;False;Badajoz|N-432A|39.8|41.4;Badajoz|N-432A|39.8|41.4|2024;v2 | Random Forest | Base;False
IMD_44339;2024;Badajoz;N-432A;41.4;43.0;3268.0;Convencional;0.1248470012239902;True;;OK;0.25463534044745206;False;Badajoz|N-432A|41.4|43;Badajoz|N-432A|41.4|43|2024;v2 | Random Forest | Base;False
IMD_44340;2024;Badajoz;N-432A;43.0;43.7;3268.0;Convencional;0.1248470012239902;True;;OK;0.07625108328305762;False;Badajoz|N-432A|43|43.7;Badajoz|N-432A|43|43.7|2024;v2 | Random Forest | Base;False
IMD_44341;2024;Badajoz;N-432A;43.7;45.86;3268.0;Convencional;0.1248470012239902;True;;OK;0.26869194764099147;False;Badajoz|N-432A|43.7|45.86;Badajoz|N-432A|43.7|45.86|2024;v2 | Random Forest | Base;False
IMD_44342;2024;Badajoz;N-432A;153.579;155.2;1143.0;Convencional;0.0883639545056867;True;;OK;0.03238582939230371;False;Badajoz|N-432A|153.579|155.2;Badajoz|N-432A|153.579|155.2|2024;v2 | Random Forest | Base;False
IMD_44343;2024;Badajoz;N-432A;155.2;156.27;1143.0;Convencional;0.0883639545056867;True;;OK;0.032336966367043106;False;Badajoz|N-432A|155.2|156.27;Badajoz|N-432A|155.2|156.27|2024;v2 | Random Forest | Base;False
IMD_44344;2024;Badajoz;N-432A;158.531;159.7;160.0;Convencional;0.025;True;;OK;0.03204124858104926;False;Badajoz|N-432A|158.531|159.7;Badajoz|N-432A|158.531|159.7|2024;v2 | Random Forest | Base;False
IMD_44345;2024;Córdoba;N-432A;159.7;160.8;160.0;Convencional;0.025;True;;OK;0.053518586255824986;False;Córdoba|N-432A|159.7|160.8;Córdoba|N-432A|159.7|160.8|2024;v2 | Random Forest | Base;False
IMD_44346;2024;Córdoba;N-432A;160.8;164.2;160.0;Convencional;0.025;True;;OK;0.13366404478637886;False;Córdoba|N-432A|160.8|164.2;Córdoba|N-432A|160.8|164.2|2024;v2 | Random Forest | Base;False
IMD_44347;2024;Córdoba;N-432A;169.225;171.6;46.0;Convencional;0.108695652173913;True;;OK;0.0394315091202659;False;Córdoba|N-432A|169.225|171.6;Córdoba|N-432A|169.225|171.6|2024;v2 | Random Forest | Base;False
IMD_44348;2024;Córdoba;N-432A;194.575;196.35;165.0;Convencional;0.109090909090909;True;;OK;0.05081036205003772;False;Córdoba|N-432A|194.575|196.35;Córdoba|N-432A|194.575|196.35|2024;v2 | Random Forest | Base;False
IMD_44349;2024;Córdoba;N-432A;201.152;219.05;80.0;Convencional;0.075;True;;OK;0.22908031782794322;False;Córdoba|N-432A|201.152|219.05;Córdoba|N-432A|201.152|219.05|2024;v2 | Random Forest | Base;False
IMD_44350;2024;Córdoba;N-432A;221.45;222.3;80.0;Convencional;0.075;True;;OK;0.020406085234884103;False;Córdoba|N-432A|221.45|222.3;Córdoba|N-432A|221.45|222.3|2024;v2 | Random Forest | Base;False
IMD_44351;2024;Córdoba;N-432A;224.2;226.1;114.0;Convencional;0.1228070175438596;True;;OK;0.03592571458911864;False;Córdoba|N-432A|224.2|226.1;Córdoba|N-432A|224.2|226.1|2024;v2 | Random Forest | Base;False
IMD_44352;2024;Córdoba;N-432A;226.1;226.6;114.0;Convencional;0.1228070175438596;True;;OK;0.022817710932834738;False;Córdoba|N-432A|226.1|226.6;Córdoba|N-432A|226.1|226.6|2024;v2 | Random Forest | Base;False
IMD_44353;2024;Córdoba;N-432A;228.2;231.8;20.0;Convencional;0.05;True;;OK;0.050671865890739604;False;Córdoba|N-432A|228.2|231.8;Córdoba|N-432A|228.2|231.8|2024;v2 | Random Forest | Base;False
IMD_44354;2024;Córdoba;N-432A;232.9;238.8;40.0;Convencional;0.15;True;;OK;0.09800775187758641;False;Córdoba|N-432A|232.9|238.8;Córdoba|N-432A|232.9|238.8|2024;v2 | Random Forest | Base;False
IMD_44355;2024;Córdoba;N-432A;238.8;241.9;40.0;Convencional;0.15;True;;OK;0.07736885925646676;False;Córdoba|N-432A|238.8|241.9;Córdoba|N-432A|238.8|241.9|2024;v2 | Random Forest | Base;False
IMD_44356;2024;Córdoba;N-432A;241.9;244.0;73.0;Convencional;0.1232876712328767;True;;OK;0.0373866992289314;False;Córdoba|N-432A|241.9|244;Córdoba|N-432A|241.9|244|2024;v2 | Random Forest | Base;False
IMD_44357;2024;Córdoba;N-432A;246.4;248.54;518.0;Convencional;0.0868725868725868;True;;OK;0.15515255582446075;False;Córdoba|N-432A|246.4|248.54;Córdoba|N-432A|246.4|248.54|2024;v2 | Random Forest | Base;False
IMD_44358;2024;Córdoba;N-432A;254.1;257.7;203.0;Convencional;0.083743842364532;True;;OK;0.2632251249305382;False;Córdoba|N-432A|254.1|257.7;Córdoba|N-432A|254.1|257.7|2024;v2 | Random Forest | Base;False
IMD_44359;2024;Córdoba;N-432A;257.7;262.065;203.0;Convencional;0.083743842364532;True;;OK;0.3500070297117436;False;Córdoba|N-432A|257.7|262.065;Córdoba|N-432A|257.7|262.065|2024;v2 | Random Forest | Base;False
IMD_44360;2024;Córdoba;N-432A;328.9;331.6;1640.0;Convencional;0.0890243902439024;True;;OK;0.15460804946179535;False;Córdoba|N-432A|328.9|331.6;Córdoba|N-432A|328.9|331.6|2024;v2 | Random Forest | Base;False
IMD_44361;2024;Córdoba;N-432A;331.6;332.742;1640.0;Convencional;0.0890243902439024;True;;OK;0.07477288476014475;False;Córdoba|N-432A|331.6|332.742;Córdoba|N-432A|331.6|332.742|2024;v2 | Random Forest | Base;False
IMD_44362;2024;Córdoba;N-432A;333.6;334.1;1640.0;Convencional;0.0890243902439024;True;;OK;0.03485754970796171;False;Córdoba|N-432A|333.6|334.1;Córdoba|N-432A|333.6|334.1|2024;v2 | Random Forest | Base;False
IMD_44363;2024;Córdoba;N-432A;334.1;337.5;3737.0;Convencional;0.1514583890821514;True;;OK;0.3067936510324205;False;Córdoba|N-432A|334.1|337.5;Córdoba|N-432A|334.1|337.5|2024;v2 | Random Forest | Base;False
IMD_44364;2024;Jaén;N-432A;356.407;358.8;1612.0;Convencional;0.032258064516129;True;;OK;0.19796322615457043;False;Jaén|N-432A|356.407|358.8;Jaén|N-432A|356.407|358.8|2024;v2 | Random Forest | Base;False
IMD_44365;2024;Jaén;N-432A;358.8;359.0;1612.0;Convencional;0.032258064516129;True;;OK;0.052412735728402084;False;Jaén|N-432A|358.8|359;Jaén|N-432A|358.8|359|2024;v2 | Random Forest | Base;False
IMD_44366;2024;Jaén;N-432A;361.065;362.6;1612.0;Convencional;0.032258064516129;True;;OK;0.11852393958124997;False;Jaén|N-432A|361.065|362.6;Jaén|N-432A|361.065|362.6|2024;v2 | Random Forest | Base;False
IMD_44367;2024;Jaén;N-432A;364.775;365.793;344.0;Convencional;0.0988372093023255;True;;OK;0.024500257833524858;False;Jaén|N-432A|364.775|365.793;Jaén|N-432A|364.775|365.793|2024;v2 | Random Forest | Base;False
IMD_44368;2024;Jaén;N-432A;373.926;377.9;2206.0;Convencional;0.0326382592928377;True;;OK;0.3605798668781853;False;Jaén|N-432A|373.926|377.9;Jaén|N-432A|373.926|377.9|2024;v2 | Random Forest | Base;False
IMD_44369;2024;Jaén;N-432A;377.9;384.5;2206.0;Convencional;0.0326382592928377;True;;OK;0.31454154900156656;False;Jaén|N-432A|377.9|384.5;Jaén|N-432A|377.9|384.5|2024;v2 | Random Forest | Base;False
IMD_44370;2024;Jaén;N-432A;384.5;385.4;2206.0;Convencional;0.0326382592928377;True;;OK;0.12237825629619506;False;Jaén|N-432A|384.5|385.4;Jaén|N-432A|384.5|385.4|2024;v2 | Random Forest | Base;False
IMD_44371;2024;Jaén;N-432A;385.4;386.21;2206.0;Convencional;0.0326382592928377;True;;OK;0.13927050461060486;False;Jaén|N-432A|385.4|386.21;Jaén|N-432A|385.4|386.21|2024;v2 | Random Forest | Base;False
IMD_44372;2024;Jaén;N-432A;394.257;394.8;857.0;Convencional;0.0921820303383897;True;;OK;0.03558231810316805;False;Jaén|N-432A|394.257|394.8;Jaén|N-432A|394.257|394.8|2024;v2 | Random Forest | Base;False
IMD_44373;2024;Jaén;N-432A;394.8;395.382;857.0;Convencional;0.0921820303383897;True;;OK;0.03638518190777273;False;Jaén|N-432A|394.8|395.382;Jaén|N-432A|394.8|395.382|2024;v2 | Random Forest | Base;False
IMD_44374;2024;Jaén;N-432A;399.183;399.915;108.0;Convencional;0.0833333333333333;True;;OK;0.02119876171363753;False;Jaén|N-432A|399.183|399.915;Jaén|N-432A|399.183|399.915|2024;v2 | Random Forest | Base;False
IMD_44375;2024;Granada;N-432A;413.18;419.114;3493.0;Convencional;0.0323504151159461;True;;OK;0.5605357775648754;False;Granada|N-432A|413.18|419.114;Granada|N-432A|413.18|419.114|2024;v2 | Random Forest | Base;False
IMD_44376;2024;Córdoba;N-432R;0.0;1.6;2236.0;Convencional;0.1305903398926654;True;;OK;0.2523799517355085;False;Córdoba|N-432R|0|1.6;Córdoba|N-432R|0|1.6|2024;v2 | Random Forest | Base;False
IMD_44377;2024;Sevilla;N-433;35.15;38.5;5145.0;Convencional;0.1024295432458697;True;;OK;0.5801757764367433;False;Sevilla|N-433|35.15|38.5;Sevilla|N-433|35.15|38.5|2024;v2 | Random Forest | Base;False
IMD_44378;2024;Sevilla;N-433;38.5;45.6;5789.0;Convencional;0.0903437553981689;True;;OK;0.7993020639847834;False;Sevilla|N-433|38.5|45.6;Sevilla|N-433|38.5|45.6|2024;v2 | Random Forest | Base;False
IMD_44379;2024;Sevilla;N-433;45.6;52.8;5789.0;Convencional;0.0903437553981689;True;;OK;0.8054618252466775;False;Sevilla|N-433|45.6|52.8;Sevilla|N-433|45.6|52.8|2024;v2 | Random Forest | Base;False
IMD_44380;2024;Sevilla;N-433;52.8;54.2;2858.0;Convencional;0.1011196641007697;True;;OK;0.2264595217336785;False;Sevilla|N-433|52.8|54.2;Sevilla|N-433|52.8|54.2|2024;v2 | Random Forest | Base;False
IMD_44381;2024;Sevilla;N-433;54.2;58.5;2858.0;Convencional;0.1011196641007697;True;;OK;0.4296500932600123;False;Sevilla|N-433|54.2|58.5;Sevilla|N-433|54.2|58.5|2024;v2 | Random Forest | Base;False
IMD_44382;2024;Sevilla;N-433;58.5;60.6;2858.0;Convencional;0.1011196641007697;True;;OK;0.21590324068533223;False;Sevilla|N-433|58.5|60.6;Sevilla|N-433|58.5|60.6|2024;v2 | Random Forest | Base;False
IMD_44383;2024;Sevilla;N-433;60.6;61.31;2858.0;Convencional;0.1011196641007697;True;;OK;0.12320852695149932;False;Sevilla|N-433|60.6|61.31;Sevilla|N-433|60.6|61.31|2024;v2 | Random Forest | Base;False
IMD_44384;2024;Huelva;N-433;61.31;70.6;2589.0;Convencional;0.0899961375048281;True;;OK;0.7531574912387309;False;Huelva|N-433|61.31|70.6;Huelva|N-433|61.31|70.6|2024;v2 | Random Forest | Base;False
IMD_44385;2024;Huelva;N-433;70.6;73.1;2257.0;Convencional;0.0691182986264953;True;;OK;0.2142376801135264;False;Huelva|N-433|70.6|73.1;Huelva|N-433|70.6|73.1|2024;v2 | Random Forest | Base;False
IMD_44386;2024;Huelva;N-433;73.1;74.6;2257.0;Convencional;0.0691182986264953;True;;OK;0.18114972252018968;False;Huelva|N-433|73.1|74.6;Huelva|N-433|73.1|74.6|2024;v2 | Random Forest | Base;False
IMD_44387;2024;Huelva;N-433;74.6;79.0;4879.0;Convencional;0.0922320147571223;True;;OK;0.5909216508355171;False;Huelva|N-433|74.6|79;Huelva|N-433|74.6|79|2024;v2 | Random Forest | Base;False
IMD_44388;2024;Huelva;N-433;79.0;83.3;5131.0;Convencional;0.0863379458195283;True;;OK;0.592872095452118;False;Huelva|N-433|79|83.3;Huelva|N-433|79|83.3|2024;v2 | Random Forest | Base;False
IMD_44389;2024;Huelva;N-433;83.3;84.0;6560.0;Convencional;0.0693597560975609;True;;OK;0.3300255470064314;False;Huelva|N-433|83.3|84;Huelva|N-433|83.3|84|2024;v2 | Random Forest | Base;False
IMD_44390;2024;Huelva;N-433;84.0;86.4;6560.0;Convencional;0.0693597560975609;True;;OK;0.4487008439165487;False;Huelva|N-433|84|86.4;Huelva|N-433|84|86.4|2024;v2 | Random Forest | Base;False
IMD_44391;2024;Huelva;N-433;86.4;87.4;6652.0;Convencional;0.0765183403487672;True;;OK;0.39228368358796417;False;Huelva|N-433|86.4|87.4;Huelva|N-433|86.4|87.4|2024;v2 | Random Forest | Base;False
IMD_44392;2024;Huelva;N-433;87.4;88.4;6652.0;Convencional;0.0765183403487672;True;;OK;0.39228368358796417;False;Huelva|N-433|87.4|88.4;Huelva|N-433|87.4|88.4|2024;v2 | Random Forest | Base;False
IMD_44393;2024;Huelva;N-433;88.4;92.9;6652.0;Convencional;0.0765183403487672;True;;OK;0.7012536631912263;False;Huelva|N-433|88.4|92.9;Huelva|N-433|88.4|92.9|2024;v2 | Random Forest | Base;False
IMD_44394;2024;Huelva;N-433;92.9;93.9;5127.0;Convencional;0.1105909888823873;True;;OK;0.2691130510397327;False;Huelva|N-433|92.9|93.9;Huelva|N-433|92.9|93.9|2024;v2 | Random Forest | Base;False
IMD_44395;2024;Huelva;N-433;93.9;96.3;5127.0;Convencional;0.1105909888823873;True;;OK;0.44852313826782153;False;Huelva|N-433|93.9|96.3;Huelva|N-433|93.9|96.3|2024;v2 | Random Forest | Base;False
IMD_44396;2024;Huelva;N-433;96.3;97.2;5127.0;Convencional;0.1105909888823873;True;;OK;0.2730331665138995;False;Huelva|N-433|96.3|97.2;Huelva|N-433|96.3|97.2|2024;v2 | Random Forest | Base;False
IMD_44397;2024;Huelva;N-433;97.2;98.4;4673.0;Convencional;0.1296811470147656;True;;OK;0.2933719553238734;False;Huelva|N-433|97.2|98.4;Huelva|N-433|97.2|98.4|2024;v2 | Random Forest | Base;False
IMD_44398;2024;Huelva;N-433;98.4;100.7;4673.0;Convencional;0.1296811470147656;True;;OK;0.4276882621542192;False;Huelva|N-433|98.4|100.7;Huelva|N-433|98.4|100.7|2024;v2 | Random Forest | Base;False
IMD_44399;2024;Huelva;N-433;100.7;103.4;4673.0;Convencional;0.1296811470147656;True;;OK;0.5460374610962151;False;Huelva|N-433|100.7|103.4;Huelva|N-433|100.7|103.4|2024;v2 | Random Forest | Base;False
IMD_44400;2024;Huelva;N-433;103.4;103.7;4673.0;Convencional;0.1296811470147656;True;;OK;0.20479492740250793;False;Huelva|N-433|103.4|103.7;Huelva|N-433|103.4|103.7|2024;v2 | Random Forest | Base;False
IMD_44401;2024;Huelva;N-433;103.7;106.1;3465.0;Convencional;0.144011544011544;True;;OK;0.3440007748872983;False;Huelva|N-433|103.7|106.1;Huelva|N-433|103.7|106.1|2024;v2 | Random Forest | Base;False
IMD_44402;2024;Huelva;N-433;106.1;109.3;3465.0;Convencional;0.144011544011544;True;;OK;0.42492253763050514;False;Huelva|N-433|106.1|109.3;Huelva|N-433|106.1|109.3|2024;v2 | Random Forest | Base;False
IMD_44403;2024;Huelva;N-433;109.3;112.0;3465.0;Convencional;0.144011544011544;True;;OK;0.45276947013737967;False;Huelva|N-433|109.3|112;Huelva|N-433|109.3|112|2024;v2 | Random Forest | Base;False
IMD_44404;2024;Huelva;N-433;112.0;114.2;3465.0;Convencional;0.144011544011544;True;;OK;0.31778397160038746;False;Huelva|N-433|112|114.2;Huelva|N-433|112|114.2|2024;v2 | Random Forest | Base;False
IMD_44405;2024;Huelva;N-433;114.2;114.5;3465.0;Convencional;0.144011544011544;True;;OK;0.16113402569519336;False;Huelva|N-433|114.2|114.5;Huelva|N-433|114.2|114.5|2024;v2 | Random Forest | Base;False
IMD_44406;2024;Huelva;N-433;114.5;127.1;2765.0;Convencional;0.0900542495479204;True;;OK;0.8250959306983033;False;Huelva|N-433|114.5|127.1;Huelva|N-433|114.5|127.1|2024;v2 | Random Forest | Base;False
IMD_44407;2024;Huelva;N-433;127.1;128.0;1621.0;Convencional;0.0900678593460826;True;;OK;0.14375236128969868;False;Huelva|N-433|127.1|128;Huelva|N-433|127.1|128|2024;v2 | Random Forest | Base;False
IMD_44408;2024;Huelva;N-433;128.0;152.6;1621.0;Convencional;0.0900678593460826;True;;OK;0.8437217101628294;False;Huelva|N-433|128|152.6;Huelva|N-433|128|152.6|2024;v2 | Random Forest | Base;False
IMD_44409;2024;Huelva;N-433;152.6;155.3;1452.0;Convencional;0.2245179063360881;True;;OK;0.2798987366990183;False;Huelva|N-433|152.6|155.3;Huelva|N-433|152.6|155.3|2024;v2 | Random Forest | Base;False
IMD_44410;2024;Badajoz;N-435;23.2;32.8;3723.0;Convencional;0.0848777867311308;True;;OK;0.7640937439896163;False;Badajoz|N-435|23.2|32.8;Badajoz|N-435|23.2|32.8|2024;v2 | Random Forest | Base;False
IMD_44411;2024;Badajoz;N-435;32.8;33.8;3723.0;Convencional;0.0848777867311308;True;;OK;0.1707909072540208;False;Badajoz|N-435|32.8|33.8;Badajoz|N-435|32.8|33.8|2024;v2 | Random Forest | Base;False
IMD_44412;2024;Badajoz;N-435;33.8;35.7;2867.0;Convencional;0.1116149284966864;True;;OK;0.2211514181497119;False;Badajoz|N-435|33.8|35.7;Badajoz|N-435|33.8|35.7|2024;v2 | Random Forest | Base;False
IMD_44413;2024;Badajoz;N-435;35.7;45.4;2867.0;Convencional;0.1116149284966864;True;;OK;0.7087222533537565;False;Badajoz|N-435|35.7|45.4;Badajoz|N-435|35.7|45.4|2024;v2 | Random Forest | Base;False
IMD_44414;2024;Badajoz;N-435;45.4;46.4;2183.0;Convencional;0.1296381126889601;True;;OK;0.18328004338081574;False;Badajoz|N-435|45.4|46.4;Badajoz|N-435|45.4|46.4|2024;v2 | Random Forest | Base;False
IMD_44415;2024;Badajoz;N-435;46.4;53.8;2183.0;Convencional;0.1296381126889601;True;;OK;0.5562713926820387;False;Badajoz|N-435|46.4|53.8;Badajoz|N-435|46.4|53.8|2024;v2 | Random Forest | Base;False
IMD_44416;2024;Badajoz;N-435;53.8;66.2;1725.0;Convencional;0.1292753623188405;True;;OK;0.3915991807054344;False;Badajoz|N-435|53.8|66.2;Badajoz|N-435|53.8|66.2|2024;v2 | Random Forest | Base;False
IMD_44417;2024;Badajoz;N-435;66.2;70.8;2375.0;Convencional;0.159578947368421;True;;OK;0.4140511841703822;False;Badajoz|N-435|66.2|70.8;Badajoz|N-435|66.2|70.8|2024;v2 | Random Forest | Base;False
IMD_44418;2024;Badajoz;N-435;70.8;92.601;2303.0;Convencional;0.2114633087277464;True;;OK;0.7362032560353114;False;Badajoz|N-435|70.8|92.601;Badajoz|N-435|70.8|92.601|2024;v2 | Random Forest | Base;False
IMD_44419;2024;Badajoz;N-435;92.601;98.0;3103.0;Convencional;0.131163390267483;True;;OK;0.45504601937412553;False;Badajoz|N-435|92.601|98;Badajoz|N-435|92.601|98|2024;v2 | Random Forest | Base;False
IMD_44420;2024;Badajoz;N-435;98.0;102.3;1508.0;Convencional;0.1293103448275862;True;;OK;0.2566405056771652;False;Badajoz|N-435|98|102.3;Badajoz|N-435|98|102.3|2024;v2 | Random Forest | Base;False
IMD_44421;2024;Badajoz;N-435;102.3;104.33;1508.0;Convencional;0.1293103448275862;True;;OK;0.0780090605247886;False;Badajoz|N-435|102.3|104.33;Badajoz|N-435|102.3|104.33|2024;v2 | Random Forest | Base;False
IMD_44422;2024;Huelva;N-435;104.33;107.3;1501.0;Convencional;0.1459027315123251;True;;OK;0.424230781086274;False;Huelva|N-435|104.33|107.3;Huelva|N-435|104.33|107.3|2024;v2 | Random Forest | Base;False
IMD_44423;2024;Huelva;N-435;107.3;108.5;1258.0;Convencional;0.1732909379968203;True;;OK;0.11050139773360336;False;Huelva|N-435|107.3|108.5;Huelva|N-435|107.3|108.5|2024;v2 | Random Forest | Base;False
IMD_44424;2024;Huelva;N-435;108.5;117.0;1258.0;Convencional;0.1732909379968203;True;;OK;0.6430316049196888;False;Huelva|N-435|108.5|117;Huelva|N-435|108.5|117|2024;v2 | Random Forest | Base;False
IMD_44425;2024;Huelva;N-435;117.0;119.3;1258.0;Convencional;0.1732909379968203;True;;OK;0.14115694028348044;False;Huelva|N-435|117|119.3;Huelva|N-435|117|119.3|2024;v2 | Random Forest | Base;False
IMD_44426;2024;Huelva;N-435;119.3;122.5;1360.0;Convencional;0.1735294117647058;True;;OK;0.35237285838192345;False;Huelva|N-435|119.3|122.5;Huelva|N-435|119.3|122.5|2024;v2 | Random Forest | Base;False
IMD_44427;2024;Huelva;N-435;122.5;125.0;1360.0;Convencional;0.1735294117647058;True;;OK;0.16828801251475717;False;Huelva|N-435|122.5|125;Huelva|N-435|122.5|125|2024;v2 | Random Forest | Base;False
IMD_44428;2024;Huelva;N-435;125.0;128.4;1360.0;Convencional;0.1735294117647058;True;;OK;0.35665267955081303;False;Huelva|N-435|125|128.4;Huelva|N-435|125|128.4|2024;v2 | Random Forest | Base;False
IMD_44429;2024;Huelva;N-435;128.4;129.3;1360.0;Convencional;0.1735294117647058;True;;OK;0.10819037513569717;False;Huelva|N-435|128.4|129.3;Huelva|N-435|128.4|129.3|2024;v2 | Random Forest | Base;False
IMD_44430;2024;Huelva;N-435;129.3;131.1;1367.0;Convencional;0.1741038771031455;True;;OK;0.12129298479588031;False;Huelva|N-435|129.3|131.1;Huelva|N-435|129.3|131.1|2024;v2 | Random Forest | Base;False
IMD_44431;2024;Huelva;N-435;131.1;132.1;1367.0;Convencional;0.1741038771031455;True;;OK;0.1000912339593209;False;Huelva|N-435|131.1|132.1;Huelva|N-435|131.1|132.1|2024;v2 | Random Forest | Base;False
IMD_44432;2024;Huelva;N-435;132.1;133.1;1367.0;Convencional;0.1741038771031455;True;;OK;0.1000912339593209;False;Huelva|N-435|132.1|133.1;Huelva|N-435|132.1|133.1|2024;v2 | Random Forest | Base;False
