TRAMO_ID;INTERVALO_ID;N_ACCIDENTES;HUBO_ACCIDENTE;TIPO_VIA_DETALLE
IMD_43849;Córdoba|N-4|424.3|424.6;0;0;Convencional
IMD_43850;Córdoba|N-4|424.6|427.5;0;0;Convencional
IMD_43851;Córdoba|N-4|427.5|429;0;0;Convencional
IMD_43852;Sevilla|N-4|549.6|552.9;;;Multicarril
IMD_43853;Sevilla|N-4|557.215|558.75;;;Multicarril
IMD_43854;Sevilla|N-4|566.2|570.85;;;Convencional
IMD_43855;Sevilla|N-4|570.85|578.3;;;Convencional
IMD_43856;Sevilla|N-4|578.3|579.3;;;Convencional
IMD_43857;Sevilla|N-4|579.3|585.5;;;Convencional
IMD_43858;Sevilla|N-4|585.5|595.1;;;Convencional
IMD_43859;Sevilla|N-4|595.1|600.2;;;Convencional
IMD_43860;Sevilla|N-4|600.2|607.9;;;Convencional
IMD_43861;Sevilla|N-4|607.9|613.1;;;Convencional
IMD_43862;Sevilla|N-4|613.1|615.3;;;Convencional
IMD_43863;Sevilla|N-4|615.3|615.8;;;Convencional
IMD_43864;Cádiz|N-4|615.8|619.3;2;1;Convencional
IMD_43865;Cádiz|N-4|619.3|627.87;1;1;Convencional
IMD_43866;Cádiz|N-4|642.65|645;0;0;Multicarril
IMD_43867;Toledo|N-400|7.055|12.38;2;1;Convencional
IMD_43868;Madrid|N-400|12.38|12.8;0;0;Convencional
IMD_43869;Madrid|N-400|12.8|23.93;1;1;Convencional
IMD_43870;Toledo|N-400|23.93|24.2;0;0;Convencional
IMD_43871;Toledo|N-400|24.2|24.32;0;0;Convencional
IMD_43872;Madrid|N-400|24.32|25.5;3;1;Convencional
IMD_43873;Madrid|N-400|25.5|26.6;5;1;Convencional
IMD_43874;Toledo|N-400|26.6|27.26;0;0;Convencional
IMD_43875;Madrid|N-400|27.26|34.388;1;1;Convencional
IMD_43876;Toledo|N-400|34.388|37.1;0;0;Convencional
IMD_43877;Toledo|N-400|37.1|37.388;0;0;Convencional
IMD_43878;Toledo|N-400|51.47|53.193;2;1;Convencional
IMD_43879;Toledo|N-400|54|55.3;1;1;Convencional
IMD_43880;Toledo|N-400|55.3|56.554;0;0;Convencional
IMD_43881;Toledo|N-400|57.64|59.882;0;0;Convencional
IMD_43882;Toledo|N-400|63.843|69;0;0;Convencional
IMD_43883;Toledo|N-400|69|78.2;0;0;Convencional
IMD_43884;Toledo|N-400|78.2|80.2;0;0;Convencional
IMD_43885;Toledo|N-400|80.2|80.9;0;0;Convencional
IMD_43886;Toledo|N-400|80.9|81.6;0;0;Convencional
IMD_43887;Toledo|N-400|81.6|82.5;1;1;Convencional
IMD_43888;Toledo|N-400|82.5|87;0;0;Convencional
IMD_43889;Toledo|N-400|87|88;0;0;Convencional
IMD_43890;Toledo|N-400|88|88.3;0;0;Convencional
IMD_43891;Cuenca|N-400|88.3|91.5;0;0;Convencional
IMD_43892;Cuenca|N-400|91.5|94.7;1;1;Convencional
IMD_43893;Cuenca|N-400|94.7|95.06;0;0;Convencional
IMD_43894;Cuenca|N-400|98.08|101;0;0;Convencional
IMD_43895;Cuenca|N-400|101|103.6;0;0;Convencional
IMD_43896;Cuenca|N-400|103.6|109.2;1;1;Convencional
IMD_43897;Cuenca|N-400|109.2|113.3;0;0;Convencional
IMD_43898;Cuenca|N-400|113.3|116.3;0;0;Convencional
IMD_43899;Cuenca|N-400|116.3|119.8;0;0;Convencional
IMD_43900;Cuenca|N-400|119.8|122.32;0;0;Convencional
IMD_43901;Cuenca|N-400|125.67|129;0;0;Convencional
IMD_43902;Cuenca|N-400|129|132.1;0;0;Convencional
IMD_43903;Cuenca|N-400|132.1|133.7;0;0;Convencional
IMD_43904;Cuenca|N-400|133.7|139.1;0;0;Convencional
IMD_43905;Cuenca|N-400|139.1|145.5;0;0;Convencional
IMD_43906;Cuenca|N-400|145.5|145.6;0;0;Convencional
IMD_43907;Cuenca|N-400|145.6|150.1;0;0;Convencional
IMD_43908;Cuenca|N-400|150.1|155.3;0;0;Convencional
IMD_43909;Cuenca|N-400|155.3|162.9;0;0;Convencional
IMD_43910;Cuenca|N-400|162.9|169.6;0;0;Convencional
IMD_43911;Cuenca|N-400|169.6|173.5;0;0;Convencional
IMD_43912;Cuenca|N-400|173.5|174.3;0;0;Convencional
IMD_43913;Cuenca|N-400A|116.606|121.1;0;0;Convencional
IMD_43914;Toledo|N-401|78.879|80;0;0;Convencional
IMD_43915;Toledo|N-401|80|83.3;2;1;Convencional
IMD_43916;Toledo|N-401|83.3|88;2;1;Convencional
IMD_43917;Toledo|N-401|88|90.4;2;1;Convencional
IMD_43918;Toledo|N-401|90.4|95.8;0;0;Convencional
IMD_43919;Toledo|N-401|95.8|98.4;0;0;Convencional
IMD_43920;Toledo|N-401|98.4|104.5;2;1;Convencional
IMD_43921;Toledo|N-401|104.5|104.7;0;0;Convencional
IMD_43922;Toledo|N-401|104.7|107.5;1;1;Convencional
IMD_43923;Toledo|N-401|107.5|112.5;0;0;Convencional
IMD_43924;Toledo|N-401|112.5|114.2;1;1;Convencional
IMD_43925;Toledo|N-401|114.2|120.9;0;0;Convencional
IMD_43926;Toledo|N-401|120.9|131.5;0;0;Convencional
IMD_43927;Toledo|N-401|131.5|136.3;3;1;Convencional
IMD_43928;Toledo|N-401|136.3|144;3;1;Convencional
IMD_43929;Toledo|N-401|144|149.1;1;1;Convencional
IMD_43930;Ciudad Real|N-401|149.1|155.8;2;1;Convencional
IMD_43931;Ciudad Real|N-401|155.8|156.4;0;0;Convencional
IMD_43932;Ciudad Real|N-401|156.4|162.6;1;1;Convencional
IMD_43933;Ciudad Real|N-401|162.6|165.1;1;1;Convencional
IMD_43934;Ciudad Real|N-401|165.1|170.7;0;0;Convencional
IMD_43935;Ciudad Real|N-401|170.7|172.1;0;0;Convencional
IMD_43936;Ciudad Real|N-401|172.1|174.3;0;0;Convencional
IMD_43937;Ciudad Real|N-401|174.3|187.2;3;1;Convencional
IMD_43938;Toledo|N-401A|49.997|50.296;0;0;Convencional
IMD_43939;Toledo|N-401A|54.662|55.163;0;0;Convencional
IMD_43940;Toledo|N-401A|90.97|92.4;0;0;Convencional
IMD_43941;Toledo|N-401A|92.4|94.4;1;1;Convencional
IMD_43942;Toledo|N-401A|96.49|99.35;0;0;Convencional
IMD_43943;Toledo|N-401A|107.525|108.6;0;0;Convencional
IMD_43944;Toledo|N-401A|108.6|111.352;0;0;Convencional
IMD_43945;Toledo|N-403|6|8.1;0;0;Convencional
IMD_43946;Toledo|N-403|8.1|13.3;0;0;Convencional
IMD_43947;Toledo|N-403|13.3|13.8;0;0;Convencional
IMD_43948;Toledo|N-403|13.8|21.7;1;1;Convencional
IMD_43949;Toledo|N-403|21.7|24.1;1;1;Convencional
IMD_43950;Toledo|N-403|24.1|26.8;0;0;Convencional
IMD_43951;Toledo|N-403|30.214|34.4;0;0;Convencional
IMD_43952;Toledo|N-403|34.4|36;0;0;Convencional
IMD_43953;Toledo|N-403|36|40.3;1;1;Convencional
IMD_43954;Toledo|N-403|40.3|40.6;0;0;Convencional
IMD_43955;Toledo|N-403|40.6|42.2;0;0;Convencional
IMD_43956;Toledo|N-403|42.2|48.1;3;1;Convencional
IMD_43957;Toledo|N-403|48.1|51.9;1;1;Convencional
IMD_43958;Toledo|N-403|51.9|55.9;0;0;Convencional
IMD_43959;Toledo|N-403|55.9|59.6;1;1;Convencional
IMD_43960;Toledo|N-403|59.6|61.5;0;0;Convencional
IMD_43961;Toledo|N-403|61.5|68;2;1;Convencional
IMD_43962;Toledo|N-403|68|70.97;1;1;Convencional
IMD_43963;Madrid|N-403|70.97|72.8;1;1;Convencional
IMD_43964;Madrid|N-403|72.8|78.5;2;1;Convencional
IMD_43965;Madrid|N-403|78.5|79.8;0;0;Convencional
IMD_43966;Madrid|N-403|79.8|82.825;0;0;Convencional
IMD_43967;Ávila|N-403|82.825|82.9;0;0;Convencional
IMD_43968;Ávila|N-403|82.9|83.2;0;0;Convencional
IMD_43969;Ávila|N-403|83.2|88.5;3;1;Convencional
IMD_43970;Ávila|N-403|88.5|91.2;2;1;Convencional
IMD_43971;Ávila|N-403|91.2|93.9;2;1;Convencional
IMD_43972;Ávila|N-403|93.9|94.7;0;0;Convencional
IMD_43973;Ávila|N-403|94.7|103.2;1;1;Convencional
IMD_43974;Ávila|N-403|103.2|108.3;0;0;Convencional
IMD_43975;Ávila|N-403|108.3|109.7;1;1;Convencional
IMD_43976;Ávila|N-403|109.7|127.5;3;1;Convencional
IMD_43977;Ávila|N-403|127.5|130.53;0;0;Convencional
IMD_43978;Ávila|N-403|130.53|132;0;0;Convencional
IMD_43979;Ávila|N-403|132|134.1;1;1;Multicarril
IMD_43980;Ávila|N-403|134.1|134.4;0;0;Multicarril
IMD_43981;Ávila|N-403|134.4|135.12;0;0;Multicarril
IMD_43982;Ávila|N-403|140.6|146.523;2;1;Convencional
IMD_43983;Ávila|N-403|146.523|149.8;1;1;Convencional
IMD_43984;Ávila|N-403|149.8|150.2;0;0;Convencional
IMD_43985;Ávila|N-403|150.2|157.3;0;0;Convencional
IMD_43986;Ávila|N-403|157.3|160.1;0;0;Convencional
IMD_43987;Ávila|N-403|160.1|164.8;1;1;Convencional
IMD_43988;Ávila|N-403|164.8|174.8;0;0;Convencional
IMD_43989;Ávila|N-403|174.8|176.33;0;0;Convencional
IMD_43990;Segovia|N-403|176.33|177.45;0;0;Convencional
IMD_43991;Toledo|N-403A|51.966|52.844;0;0;Convencional
IMD_43992;Toledo|N-403A|55.2|55.975;0;0;Convencional
IMD_43993;Madrid|N-403A|78.578|79.5;0;0;Convencional
IMD_43994;Madrid|N-403A|79.5|81;0;0;Convencional
IMD_43995;Ávila|N-403A|127|132.15;0;0;Convencional
IMD_43996;Córdoba|N-420|48.74|51.8;0;0;Convencional
IMD_43997;Córdoba|N-420|51.8|53.8;0;0;Convencional
IMD_43998;Córdoba|N-420|53.8|72.728;0;0;Convencional
IMD_43999;Córdoba|N-420|72.728|79.1;0;0;Convencional
IMD_44000;Córdoba|N-420|79.1|81.5;0;0;Convencional
IMD_44001;Córdoba|N-420|81.5|93.2;1;1;Convencional
IMD_44002;Ciudad Real|N-420|93.2|114.66;0;0;Convencional
IMD_44003;Ciudad Real|N-420|114.66|133.1;1;1;Convencional
IMD_44004;Ciudad Real|N-420|133.1|139.5;1;1;Convencional
IMD_44005;Ciudad Real|N-420|139.5|139.9;0;0;Convencional
IMD_44006;Ciudad Real|N-420|139.9|144.7;1;1;Convencional
IMD_44007;Ciudad Real|N-420|144.7|145.1;0;0;Convencional
IMD_44008;Ciudad Real|N-420|145.1|147.7;1;1;Convencional
IMD_44009;Ciudad Real|N-420|147.7|148.9;1;1;Convencional
IMD_44010;Ciudad Real|N-420|148.9|158;1;1;Convencional
IMD_44011;Ciudad Real|N-420|158|159.6;1;1;Convencional
IMD_44012;Ciudad Real|N-420|159.6|161;0;0;Convencional
IMD_44013;Ciudad Real|N-420|161|161.2;0;0;Convencional
IMD_44014;Ciudad Real|N-420|161.2|164.3;2;1;Convencional
IMD_44015;Ciudad Real|N-420|164.3|165.2;0;0;Convencional
IMD_44016;Ciudad Real|N-420|165.2|170.2;1;1;Convencional
IMD_44017;Ciudad Real|N-420|170.2|176.4;0;0;Convencional
IMD_44018;Ciudad Real|N-420|176.4|178.2;0;0;Convencional
IMD_44019;Ciudad Real|N-420|178.2|180.6;0;0;Convencional
IMD_44020;Ciudad Real|N-420|180.6|187.9;0;0;Convencional
IMD_44021;Ciudad Real|N-420|229.9|231.1;0;0;Convencional
IMD_44022;Cuenca|N-420|324.8|325.3;0;0;Convencional
IMD_44023;Cuenca|N-420|325.3|335.7;1;1;Convencional
IMD_44024;Cuenca|N-420|335.7|340.3;0;0;Convencional
IMD_44025;Cuenca|N-420|340.3|342.2;0;0;Convencional
IMD_44026;Cuenca|N-420|342.2|346.5;0;0;Convencional
IMD_44027;Cuenca|N-420|346.5|346.6;0;0;Convencional
IMD_44028;Cuenca|N-420|346.6|354.5;0;0;Convencional
IMD_44029;Cuenca|N-420|354.5|359.8;0;0;Convencional
IMD_44030;Cuenca|N-420|359.8|363.4;0;0;Convencional
IMD_44031;Cuenca|N-420|363.4|374.6;0;0;Convencional
IMD_44032;Cuenca|N-420|374.6|382.5;0;0;Convencional
IMD_44033;Cuenca|N-420|382.5|384;1;1;Convencional
IMD_44034;Cuenca|N-420|384|386.1;0;0;Convencional
IMD_44035;Cuenca|N-420|386.1|394;0;0;Convencional
IMD_44036;Cuenca|N-420|394|400.9;1;1;Convencional
IMD_44037;Cuenca|N-420|400.9|407.7;0;0;Convencional
IMD_44038;Cuenca|N-420|407.7|409.5;0;0;Convencional
IMD_44039;Cuenca|N-420|409.5|421.5;0;0;Convencional
IMD_44040;Cuenca|N-420|421.5|432.46;5;1;Convencional
IMD_44041;Cuenca|N-420|434.86|440.2;0;0;Convencional
IMD_44042;Cuenca|N-420|440.2|461.2;3;1;Convencional
IMD_44043;Cuenca|N-420|461.2|462.2;0;0;Convencional
IMD_44044;Cuenca|N-420|462.2|469;0;0;Convencional
IMD_44045;Cuenca|N-420|469|472;0;0;Convencional
IMD_44046;Cuenca|N-420|472|473.2;0;0;Convencional
IMD_44047;Cuenca|N-420|473.2|473.7;0;0;Convencional
IMD_44048;Cuenca|N-420|473.7|481;0;0;Convencional
IMD_44049;Cuenca|N-420|481|490;4;1;Convencional
IMD_44050;Cuenca|N-420|490|493.5;0;0;Convencional
IMD_44051;Cuenca|N-420|493.5|496.6;0;0;Convencional
IMD_44052;Cuenca|N-420|496.6|500.5;0;0;Convencional
IMD_44053;Cuenca|N-420|500.5|502.4;0;0;Convencional
IMD_44054;Cuenca|N-420|502.4|507.3;0;0;Convencional
IMD_44055;Cuenca|N-420|507.3|515.4;0;0;Convencional
IMD_44056;Cuenca|N-420|515.4|516.3;0;0;Convencional
IMD_44057;Cuenca|N-420|516.3|525.19;0;0;Convencional
IMD_44058;Valencia|N-420|525.19|528;0;0;Convencional
IMD_44059;Valencia|N-420|528|536.2;0;0;Convencional
IMD_44060;Valencia|N-420|536.2|538.1;1;1;Convencional
IMD_44061;Valencia|N-420|538.1|538.4;0;0;Convencional
IMD_44062;Valencia|N-420|538.4|541.278;0;0;Convencional
IMD_44063;Teruel|N-420|580.72|581.2;2;1;Convencional
IMD_44064;Teruel|N-420|581.2|584.2;0;0;Convencional
IMD_44065;Teruel|N-420|584.2|586;0;0;Convencional
IMD_44066;Teruel|N-420|586|589.5;0;0;Convencional
IMD_44067;Teruel|N-420|589.5|606.3;1;1;Convencional
IMD_44068;Teruel|N-420|606.3|607.1;1;1;Convencional
IMD_44069;Teruel|N-420|607.1|611.9;1;1;Convencional
IMD_44070;Teruel|N-420|611.9|617.5;0;0;Convencional
IMD_44071;Teruel|N-420|617.5|618.7;0;0;Convencional
IMD_44072;Teruel|N-420|618.7|625;0;0;Convencional
IMD_44073;Teruel|N-420|625|629.5;1;1;Convencional
IMD_44074;Teruel|N-420|629.5|635.8;0;0;Convencional
IMD_44075;Teruel|N-420|635.8|643.1;0;0;Convencional
IMD_44076;Teruel|N-420|643.1|653;1;1;Convencional
IMD_44077;Teruel|N-420|653|656.4;2;1;Convencional
IMD_44078;Teruel|N-420|754.4|759.7;2;1;Convencional
IMD_44079;Teruel|N-420|759.7|764.9;2;1;Convencional
IMD_44080;Teruel|N-420|764.9|768.6;0;0;Convencional
IMD_44081;Teruel|N-420|768.6|769.3;0;0;Convencional
IMD_44082;Teruel|N-420|769.3|775.8;0;0;Convencional
IMD_44083;Teruel|N-420|775.8|781.4;1;1;Convencional
IMD_44084;Tarragona|N-420|781.4|794.4;1;1;Convencional
IMD_44085;Tarragona|N-420|794.4|795.3;1;1;Convencional
IMD_44086;Tarragona|N-420|795.3|801;2;1;Convencional
IMD_44087;Tarragona|N-420|801|801.5;0;0;Convencional
IMD_44088;Tarragona|N-420|801.5|812.1;2;1;Convencional
IMD_44089;Tarragona|N-420|812.1|821.7;4;1;Convencional
